Site,Year,Day,Month,Hour,Minutes,Value,Prediction,Band,NO_Threshold,City_London_Site
CT4,2018,27,9,5,0,23.2,12.0,Low,0-200,Beech street
CT4,2018,27,9,11,30,52.3,145.0,Low,0-200,Beech street
CT4,2018,27,9,13,30,103.7,99.0,Low,0-200,Beech street
CT4,2018,27,9,14,0,107.6,86.0,Low,0-200,Beech street
CT4,2018,27,9,14,30,82.4,118.0,Low,0-200,Beech street
CT4,2018,27,9,15,30,93.0,104.0,Low,0-200,Beech street
CT4,2018,27,9,16,0,51.0,113.0,Low,0-200,Beech street
CT4,2018,27,9,16,30,111.3,69.0,Low,0-200,Beech street
CT4,2018,27,9,21,0,78.7,155.0,Low,0-200,Beech street
CT4,2018,27,9,23,30,42.9,43.0,Low,0-200,Beech street
CT4,2018,28,9,0,0,27.5,29.0,Low,0-200,Beech street
CT4,2018,28,9,1,30,27.4,10.0,Low,0-200,Beech street
CT4,2018,28,9,2,0,8.0,20.0,Low,0-200,Beech street
CT4,2018,28,9,4,30,1.8,7.0,Low,0-200,Beech street
CT4,2018,28,9,5,0,11.9,9.0,Low,0-200,Beech street
CT4,2018,28,9,9,0,80.4,147.0,Low,0-200,Beech street
CT4,2018,28,9,10,30,47.1,69.0,Low,0-200,Beech street
CT4,2018,28,9,11,0,51.2,56.0,Low,0-200,Beech street
CT4,2018,28,9,11,30,60.3,51.0,Low,0-200,Beech street
CT4,2018,28,9,14,30,51.8,80.0,Low,0-200,Beech street
CT4,2018,28,9,15,30,55.7,63.0,Low,0-200,Beech street
CT4,2018,28,9,16,0,46.6,56.0,Low,0-200,Beech street
CT4,2018,28,9,16,30,70.1,48.0,Low,0-200,Beech street
CT4,2018,28,9,21,0,67.0,55.0,Low,0-200,Beech street
CT4,2018,28,9,22,0,55.8,53.0,Low,0-200,Beech street
CT4,2018,28,9,23,30,41.9,45.0,Low,0-200,Beech street
CT4,2018,29,9,3,0,10.4,17.0,Low,0-200,Beech street
CT4,2018,29,9,4,0,7.7,16.0,Low,0-200,Beech street
CT4,2018,29,9,6,0,45.6,19.0,Low,0-200,Beech street
CT4,2018,29,9,8,30,108.0,158.0,Low,0-200,Beech street
CT4,2018,29,9,10,0,58.6,94.0,Low,0-200,Beech street
CT4,2018,29,9,12,30,40.8,42.0,Low,0-200,Beech street
CT4,2018,29,9,13,30,59.2,55.0,Low,0-200,Beech street
CT4,2018,29,9,14,30,29.5,63.0,Low,0-200,Beech street
CT4,2018,29,9,16,0,65.3,36.0,Low,0-200,Beech street
CT4,2018,29,9,17,0,43.5,64.0,Low,0-200,Beech street
CT4,2018,29,9,17,30,97.4,57.0,Low,0-200,Beech street
CT4,2018,29,9,19,0,69.8,120.0,Low,0-200,Beech street
CT4,2018,29,9,20,0,112.1,73.0,Low,0-200,Beech street
CT4,2018,29,9,22,0,118.5,130.0,Low,0-200,Beech street
CT4,2018,30,9,2,0,45.3,34.0,Low,0-200,Beech street
CT4,2018,30,9,3,0,36.9,40.0,Low,0-200,Beech street
CT4,2018,30,9,5,0,15.1,33.0,Low,0-200,Beech street
CT4,2018,30,9,6,0,43.3,30.0,Low,0-200,Beech street
CT4,2018,30,9,8,30,38.8,57.0,Low,0-200,Beech street
CT4,2018,30,9,11,0,7.9,22.0,Low,0-200,Beech street
CT4,2018,30,9,12,0,27.5,19.0,Low,0-200,Beech street
CT4,2018,30,9,12,30,18.6,26.0,Low,0-200,Beech street
CT4,2018,30,9,13,30,6.2,17.0,Low,0-200,Beech street
CT4,2018,30,9,14,30,4.2,39.0,Low,0-200,Beech street
CT4,2018,30,9,15,30,30.3,15.0,Low,0-200,Beech street
CT4,2018,30,9,20,0,6.4,31.0,Low,0-200,Beech street
CT4,2018,30,9,20,30,3.7,15.0,Low,0-200,Beech street
CT4,2018,30,9,21,30,3.7,4.0,Low,0-200,Beech street
CT4,2018,30,9,22,30,4.9,16.0,Low,0-200,Beech street
CT4,2018,30,9,23,0,4.0,10.0,Low,0-200,Beech street
CT4,2018,30,9,23,30,2.4,5.0,Low,0-200,Beech street
CT4,2018,1,10,0,0,2.0,3.0,Low,0-200,Beech street
CT4,2018,1,10,1,30,4.0,2.0,Low,0-200,Beech street
CT4,2018,1,10,2,0,7.4,4.0,Low,0-200,Beech street
CT4,2018,1,10,6,0,41.3,29.0,Low,0-200,Beech street
CT4,2018,1,10,6,30,54.0,51.0,Low,0-200,Beech street
CT4,2018,1,10,7,0,60.8,68.0,Low,0-200,Beech street
CT4,2018,1,10,8,0,85.4,83.0,Low,0-200,Beech street
CT4,2018,1,10,9,0,72.6,97.0,Low,0-200,Beech street
CT4,2018,1,10,9,30,93.5,105.0,Low,0-200,Beech street
CT4,2018,1,10,11,30,23.8,50.0,Low,0-200,Beech street
CT4,2018,1,10,13,0,33.3,50.0,Low,0-200,Beech street
CT4,2018,1,10,14,0,26.1,39.0,Low,0-200,Beech street
CT4,2018,1,10,15,0,31.1,43.0,Low,0-200,Beech street
CT4,2018,1,10,15,30,66.3,42.0,Low,0-200,Beech street
CT4,2018,1,10,18,30,77.5,64.0,Low,0-200,Beech street
CT4,2018,1,10,19,0,37.6,61.0,Low,0-200,Beech street
CT4,2018,1,10,19,30,83.9,45.0,Low,0-200,Beech street
CT4,2018,1,10,21,0,76.1,55.0,Low,0-200,Beech street
CT4,2018,1,10,22,30,39.6,61.0,Low,0-200,Beech street
CT4,2018,2,10,2,0,3.2,5.0,Low,0-200,Beech street
CT4,2018,2,10,5,30,49.3,34.0,Low,0-200,Beech street
CT4,2018,2,10,6,30,63.9,134.0,Low,0-200,Beech street
CT4,2018,2,10,8,0,205.5,181.0,Low,0-200,Beech street
CT4,2018,2,10,10,0,189.3,152.0,Low,0-200,Beech street
CT4,2018,2,10,11,30,115.2,61.0,Low,0-200,Beech street
CT4,2018,2,10,13,30,54.5,56.0,Low,0-200,Beech street
CT4,2018,2,10,15,30,39.7,80.0,Low,0-200,Beech street
CT4,2018,2,10,17,0,32.7,67.0,Low,0-200,Beech street
CT4,2018,2,10,18,0,145.60001,56.0,Low,0-200,Beech street
CT4,2018,2,10,20,0,55.5,44.0,Low,0-200,Beech street
CT4,2018,2,10,22,0,93.2,60.0,Low,0-200,Beech street
CT4,2018,2,10,23,30,36.6,51.0,Low,0-200,Beech street
CT4,2018,3,10,2,0,3.5,2.0,Low,0-200,Beech street
CT4,2018,3,10,2,30,1.8,4.0,Low,0-200,Beech street
CT4,2018,3,10,4,0,13.7,6.0,Low,0-200,Beech street
CT4,2018,3,10,11,0,183.10001,90.0,Low,0-200,Beech street
CT4,2018,3,10,13,30,68.5,146.0,Low,0-200,Beech street
CT4,2018,3,10,15,30,98.7,131.0,Low,0-200,Beech street
CT4,2018,3,10,17,0,171.0,102.0,Low,0-200,Beech street
CT4,2018,3,10,17,30,345.79999,137.0,Low,0-200,Beech street
CT4,2018,3,10,19,30,365.10001,126.0,Low,0-200,Beech street
CT4,2018,3,10,20,30,194.7,182.0,Low,0-200,Beech street
CT4,2018,4,10,0,0,43.5,110.0,Low,0-200,Beech street
CT4,2018,4,10,4,0,24.0,35.0,Low,0-200,Beech street
CT4,2018,4,10,4,30,48.5,33.0,Low,0-200,Beech street
CT4,2018,4,10,5,0,35.4,63.0,Low,0-200,Beech street
CT4,2018,4,10,5,30,76.4,60.0,Low,0-200,Beech street
CT4,2018,4,10,8,0,170.2,179.0,Low,0-200,Beech street
CT4,2018,4,10,9,30,261.10001,179.0,Low,0-200,Beech street
CT4,2018,4,10,12,30,201.5,112.0,Low,0-200,Beech street
CT4,2018,4,10,18,30,100.5,109.0,Low,0-200,Beech street
CT4,2018,4,10,22,0,206.39999,54.0,Low,0-200,Beech street
CT4,2018,4,10,22,30,124.1,97.0,Low,0-200,Beech street
CT4,2018,4,10,23,30,40.9,79.0,Low,0-200,Beech street
CT4,2018,5,10,0,30,32.7,52.0,Low,0-200,Beech street
CT4,2018,5,10,2,30,34.2,12.0,Low,0-200,Beech street
CT4,2018,5,10,6,0,232.89999,98.0,Low,0-200,Beech street
CT4,2018,5,10,12,30,200.39999,162.0,Low,0-200,Beech street
CT4,2018,5,10,15,0,105.7,166.0,Low,0-200,Beech street
CT4,2018,5,10,17,30,225.2,91.0,Low,0-200,Beech street
CT4,2018,5,10,19,30,93.7,69.0,Low,0-200,Beech street
CT4,2018,5,10,21,0,217.2,107.0,Low,0-200,Beech street
CT4,2018,5,10,21,30,185.2,119.0,Low,0-200,Beech street
CT4,2018,6,10,0,0,90.4,126.0,Low,0-200,Beech street
CT4,2018,6,10,0,30,64.3,104.0,Low,0-200,Beech street
CT4,2018,6,10,2,0,17.1,42.0,Low,0-200,Beech street
CT4,2018,6,10,2,30,30.1,23.0,Low,0-200,Beech street
CT4,2018,6,10,3,30,10.2,32.0,Low,0-200,Beech street
CT4,2018,6,10,4,30,25.7,12.0,Low,0-200,Beech street
CT4,2018,6,10,5,0,15.4,36.0,Low,0-200,Beech street
CT4,2018,6,10,8,0,33.0,58.0,Low,0-200,Beech street
CT4,2018,6,10,8,30,53.3,51.0,Low,0-200,Beech street
CT4,2018,6,10,9,30,50.9,51.0,Low,0-200,Beech street
CT4,2018,6,10,10,30,43.6,50.0,Low,0-200,Beech street
CT4,2018,6,10,12,30,29.0,30.0,Low,0-200,Beech street
CT4,2018,6,10,14,30,10.8,30.0,Low,0-200,Beech street
CT4,2018,6,10,15,0,29.1,18.0,Low,0-200,Beech street
CT4,2018,6,10,16,0,16.9,27.0,Low,0-200,Beech street
CT4,2018,6,10,20,0,15.9,23.0,Low,0-200,Beech street
CT4,2018,6,10,20,30,20.6,19.0,Low,0-200,Beech street
CT4,2018,6,10,21,0,27.3,21.0,Low,0-200,Beech street
CT4,2018,7,10,0,0,14.3,21.0,Low,0-200,Beech street
CT4,2018,7,10,4,0,12.4,7.0,Low,0-200,Beech street
CT4,2018,7,10,6,0,9.5,10.0,Low,0-200,Beech street
CT4,2018,7,10,7,30,25.6,24.0,Low,0-200,Beech street
CT4,2018,7,10,9,0,18.3,20.0,Low,0-200,Beech street
CT4,2018,7,10,9,30,30.9,21.0,Low,0-200,Beech street
CT4,2018,7,10,10,0,30.0,31.0,Low,0-200,Beech street
CT4,2018,7,10,14,30,60.0,71.0,Low,0-200,Beech street
CT4,2018,7,10,15,0,85.6,67.0,Low,0-200,Beech street
CT4,2018,7,10,16,30,191.2,74.0,Low,0-200,Beech street
CT4,2018,7,10,18,30,94.8,105.0,Low,0-200,Beech street
CT4,2018,7,10,20,0,56.7,61.0,Low,0-200,Beech street
CT4,2018,7,10,22,30,21.6,29.0,Low,0-200,Beech street
CT4,2018,7,10,23,30,11.7,22.0,Low,0-200,Beech street
CT4,2018,8,10,0,0,13.1,13.0,Low,0-200,Beech street
CT4,2018,8,10,3,0,4.7,7.0,Low,0-200,Beech street
CT4,2018,8,10,7,30,179.7,175.0,Low,0-200,Beech street
CT4,2018,8,10,12,30,78.2,79.0,Low,0-200,Beech street
CT4,2018,8,10,13,30,40.7,55.0,Low,0-200,Beech street
CT4,2018,8,10,14,30,52.4,43.0,Low,0-200,Beech street
CT4,2018,8,10,15,0,38.4,50.0,Low,0-200,Beech street
CT4,2018,8,10,17,0,43.0,47.0,Low,0-200,Beech street
CT4,2018,8,10,20,0,54.3,37.0,Low,0-200,Beech street
CT4,2018,8,10,21,0,61.2,40.0,Low,0-200,Beech street
CT4,2018,8,10,22,0,25.9,38.0,Low,0-200,Beech street
CT4,2018,8,10,23,0,9.8,20.0,Low,0-200,Beech street
CT4,2018,9,10,0,0,7.3,9.0,Low,0-200,Beech street
CT4,2018,9,10,2,0,26.5,4.0,Low,0-200,Beech street
CT4,2018,9,10,3,0,4.5,10.0,Low,0-200,Beech street
CT4,2018,9,10,3,30,10.2,7.0,Low,0-200,Beech street
CT4,2018,9,10,5,0,51.4,24.0,Low,0-200,Beech street
CT4,2018,9,10,9,0,178.3,151.0,Low,0-200,Beech street
CT4,2018,9,10,12,0,46.9,86.0,Low,0-200,Beech street
CT4,2018,9,10,13,0,81.8,74.0,Low,0-200,Beech street
CT4,2018,9,10,14,0,48.5,121.0,Low,0-200,Beech street
CT4,2018,9,10,16,30,61.3,44.0,Low,0-200,Beech street
CT4,2018,9,10,17,0,35.1,53.0,Low,0-200,Beech street
CT4,2018,9,10,17,30,34.3,46.0,Low,0-200,Beech street
CT4,2018,9,10,19,30,90.5,21.0,Low,0-200,Beech street
CT4,2018,9,10,20,30,96.2,43.0,Low,0-200,Beech street
CT4,2018,9,10,22,30,84.0,68.0,Low,0-200,Beech street
CT4,2018,9,10,23,30,36.7,73.0,Low,0-200,Beech street
CT4,2018,10,10,2,0,77.1,51.0,Low,0-200,Beech street
CT4,2018,10,10,5,30,101.2,104.0,Low,0-200,Beech street
CT4,2018,10,10,11,0,148.8,167.0,Low,0-200,Beech street
CT4,2018,10,10,12,30,123.0,136.0,Low,0-200,Beech street
CT4,2018,10,10,13,0,203.8,131.0,Low,0-200,Beech street
CT4,2018,10,10,14,0,70.9,95.0,Low,0-200,Beech street
CT4,2018,10,10,15,0,62.3,93.0,Low,0-200,Beech street
CT4,2018,10,10,15,30,45.5,79.0,Low,0-200,Beech street
CT4,2018,10,10,17,0,68.0,55.0,Low,0-200,Beech street
CT4,2018,11,10,2,30,0.7,2.0,Low,0-200,Beech street
CT4,2018,11,10,3,30,1.7,4.0,Low,0-200,Beech street
CT4,2018,11,10,4,30,2.8,5.0,Low,0-200,Beech street
CT4,2018,11,10,8,30,41.7,100.0,Low,0-200,Beech street
CT4,2018,11,10,11,0,24.6,44.0,Low,0-200,Beech street
CT4,2018,11,10,12,30,12.1,23.0,Low,0-200,Beech street
CT4,2018,11,10,15,0,21.9,32.0,Low,0-200,Beech street
CT4,2018,11,10,15,30,23.8,26.0,Low,0-200,Beech street
CT4,2018,11,10,17,30,22.5,25.0,Low,0-200,Beech street
CT4,2018,11,10,18,0,8.0,25.0,Low,0-200,Beech street
CT4,2018,11,10,19,0,21.8,15.0,Low,0-200,Beech street
CT4,2018,11,10,20,30,18.2,29.0,Low,0-200,Beech street
CT4,2018,11,10,21,30,62.2,29.0,Low,0-200,Beech street
CT4,2018,11,10,23,0,26.4,42.0,Low,0-200,Beech street
CT4,2018,12,10,0,0,8.2,7.0,Low,0-200,Beech street
CT4,2018,12,10,5,0,3.7,8.0,Low,0-200,Beech street
CT4,2018,12,10,6,30,12.5,18.0,Low,0-200,Beech street
CT4,2018,12,10,9,30,44.3,39.0,Low,0-200,Beech street
CT4,2018,12,10,11,0,33.8,23.0,Low,0-200,Beech street
CT4,2018,12,10,11,30,27.6,32.0,Low,0-200,Beech street
CT4,2018,12,10,13,0,18.4,13.0,Low,0-200,Beech street
CT4,2018,12,10,20,0,21.6,18.0,Low,0-200,Beech street
CT4,2018,12,10,20,30,8.2,23.0,Low,0-200,Beech street
CT4,2018,12,10,21,0,15.7,16.0,Low,0-200,Beech street
CT4,2018,12,10,23,0,10.6,23.0,Low,0-200,Beech street
CT4,2018,13,10,3,30,0.8,2.0,Low,0-200,Beech street
CT4,2018,13,10,4,30,0.6,4.0,Low,0-200,Beech street
CT4,2018,13,10,5,30,2.3,8.0,Low,0-200,Beech street
CT4,2018,13,10,7,30,5.5,12.0,Low,0-200,Beech street
CT4,2018,13,10,8,0,4.8,11.0,Low,0-200,Beech street
CT4,2018,13,10,9,30,27.2,22.0,Low,0-200,Beech street
CT4,2018,13,10,10,0,5.5,28.0,Low,0-200,Beech street
CT4,2018,13,10,12,0,14.6,12.0,Low,0-200,Beech street
CT4,2018,13,10,13,0,9.8,16.0,Low,0-200,Beech street
CT4,2018,13,10,14,0,4.7,10.0,Low,0-200,Beech street
CT4,2018,13,10,19,0,8.9,30.0,Low,0-200,Beech street
CT4,2018,13,10,19,30,9.8,19.0,Low,0-200,Beech street
CT4,2018,13,10,21,0,33.5,20.0,Low,0-200,Beech street
CT4,2018,14,10,2,0,10.2,16.0,Low,0-200,Beech street
CT4,2018,14,10,4,0,1.4,5.0,Low,0-200,Beech street
CT4,2018,14,10,7,30,7.9,27.0,Low,0-200,Beech street
CT4,2018,14,10,13,0,35.9,23.0,Low,0-200,Beech street
CT4,2018,14,10,15,30,30.1,34.0,Low,0-200,Beech street
CT4,2018,14,10,16,0,20.3,39.0,Low,0-200,Beech street
CT4,2018,14,10,17,30,27.6,32.0,Low,0-200,Beech street
CT4,2018,14,10,19,0,19.6,14.0,Low,0-200,Beech street
CT4,2018,14,10,19,30,16.1,18.0,Low,0-200,Beech street
CT4,2018,14,10,20,0,16.1,19.0,Low,0-200,Beech street
CT4,2018,14,10,20,30,13.1,19.0,Low,0-200,Beech street
CT4,2018,14,10,23,30,3.7,6.0,Low,0-200,Beech street
CT4,2018,15,10,0,0,2.4,4.0,Low,0-200,Beech street
CT4,2018,15,10,1,30,0.9,6.0,Low,0-200,Beech street
CT4,2018,15,10,2,30,1.4,12.0,Low,0-200,Beech street
CT4,2018,15,10,3,0,4.2,7.0,Low,0-200,Beech street
CT4,2018,15,10,3,30,6.2,4.0,Low,0-200,Beech street
CT4,2018,15,10,5,30,31.6,75.0,Low,0-200,Beech street
CT4,2018,15,10,9,0,134.5,130.0,Low,0-200,Beech street
CT4,2018,15,10,13,0,129.2,104.0,Low,0-200,Beech street
CT4,2018,15,10,14,0,157.39999,169.0,Low,0-200,Beech street
CT4,2018,15,10,19,0,85.7,96.0,Low,0-200,Beech street
CT4,2018,15,10,19,30,67.6,83.0,Low,0-200,Beech street
CT4,2018,15,10,21,0,146.5,71.0,Low,0-200,Beech street
CT4,2018,15,10,23,30,42.6,79.0,Low,0-200,Beech street
CT4,2018,16,10,2,30,3.1,7.0,Low,0-200,Beech street
CT4,2018,16,10,3,30,6.6,15.0,Low,0-200,Beech street
CT4,2018,16,10,4,30,5.1,10.0,Low,0-200,Beech street
CT4,2018,16,10,5,0,9.8,13.0,Low,0-200,Beech street
CT4,2018,16,10,10,30,59.0,72.0,Low,0-200,Beech street
CT4,2018,16,10,11,30,36.6,52.0,Low,0-200,Beech street
CT4,2018,16,10,13,0,55.3,109.0,Low,0-200,Beech street
CT4,2018,16,10,17,30,57.8,62.0,Low,0-200,Beech street
CT4,2018,16,10,22,30,27.7,44.0,Low,0-200,Beech street
CT4,2018,17,10,1,30,3.6,7.0,Low,0-200,Beech street
CT4,2018,17,10,2,30,8.1,7.0,Low,0-200,Beech street
CT4,2018,17,10,3,30,5.6,7.0,Low,0-200,Beech street
CT4,2018,17,10,4,30,9.1,10.0,Low,0-200,Beech street
CT4,2018,17,10,9,0,361.70001,198.0,Low,0-200,Beech street
CT4,2018,17,10,12,0,222.3,188.0,Low,0-200,Beech street
CT4,2018,17,10,14,30,198.39999,166.0,Low,0-200,Beech street
CT4,2018,17,10,16,0,144.8,192.0,Low,0-200,Beech street
CT4,2018,17,10,18,30,154.39999,197.0,Low,0-200,Beech street
CT4,2018,17,10,20,0,115.3,82.0,Low,0-200,Beech street
CT4,2018,18,10,0,30,24.7,42.0,Low,0-200,Beech street
CT4,2018,18,10,1,30,24.5,20.0,Low,0-200,Beech street
CT4,2018,18,10,3,0,10.8,12.0,Low,0-200,Beech street
CT4,2018,18,10,7,0,93.5,91.0,Low,0-200,Beech street
CT4,2018,18,10,9,30,129.39999,152.0,Low,0-200,Beech street
CT4,2018,18,10,10,30,101.5,123.0,Low,0-200,Beech street
CT4,2018,18,10,11,30,93.0,101.0,Low,0-200,Beech street
CT4,2018,18,10,13,0,73.7,106.0,Low,0-200,Beech street
CT4,2018,18,10,14,0,79.6,80.0,Low,0-200,Beech street
CT4,2018,18,10,14,30,95.7,75.0,Low,0-200,Beech street
CT4,2018,18,10,15,0,72.0,87.0,Low,0-200,Beech street
CT4,2018,18,10,17,0,80.0,85.0,Low,0-200,Beech street
CT4,2018,18,10,19,30,46.1,50.0,Low,0-200,Beech street
CT4,2018,18,10,21,0,103.9,63.0,Low,0-200,Beech street
CT4,2018,18,10,21,30,75.9,80.0,Low,0-200,Beech street
CT4,2018,18,10,22,0,93.8,75.0,Low,0-200,Beech street
CT4,2018,19,10,0,30,32.7,28.0,Low,0-200,Beech street
CT4,2018,19,10,6,30,118.8,134.0,Low,0-200,Beech street
CT4,2018,19,10,7,30,127.2,144.0,Low,0-200,Beech street
CT4,2018,19,10,10,30,120.8,166.0,Low,0-200,Beech street
CT4,2018,19,10,13,0,86.5,126.0,Low,0-200,Beech street
CT4,2018,19,10,13,30,134.2,97.0,Low,0-200,Beech street
CT4,2018,19,10,18,30,92.8,130.0,Low,0-200,Beech street
CT4,2018,19,10,19,30,124.8,96.0,Low,0-200,Beech street
CT4,2018,19,10,20,0,79.5,109.0,Low,0-200,Beech street
CT4,2018,19,10,21,30,237.0,129.0,Low,0-200,Beech street
CT4,2018,19,10,22,0,224.39999,170.0,Low,0-200,Beech street
CT4,2018,20,10,1,30,177.2,134.0,Low,0-200,Beech street
CT4,2018,20,10,2,0,190.2,154.0,Low,0-200,Beech street
CT4,2018,20,10,2,30,138.7,165.0,Low,0-200,Beech street
CT4,2018,20,10,3,0,136.39999,144.0,Low,0-200,Beech street
CT4,2018,20,10,5,0,126.6,177.0,Low,0-200,Beech street
CT4,2018,20,10,5,30,195.39999,171.0,Low,0-200,Beech street
CT4,2018,20,10,6,30,229.3,189.0,Low,0-200,Beech street
CT4,2018,20,10,10,0,119.1,179.0,Low,0-200,Beech street
CT4,2018,20,10,11,30,42.5,88.0,Low,0-200,Beech street
CT4,2018,20,10,12,0,63.8,66.0,Low,0-200,Beech street
CT4,2018,20,10,15,0,68.4,42.0,Low,0-200,Beech street
CT4,2018,20,10,17,30,175.0,150.0,Low,0-200,Beech street
CT4,2018,20,10,18,30,149.2,156.0,Low,0-200,Beech street
CT4,2018,20,10,19,0,135.39999,133.0,Low,0-200,Beech street
CT4,2018,20,10,21,30,268.89999,110.0,Low,0-200,Beech street
CT4,2018,20,10,22,0,155.2,154.0,Low,0-200,Beech street
CT4,2018,20,10,22,30,192.3,149.0,Low,0-200,Beech street
CT4,2018,21,10,0,30,94.6,100.0,Low,0-200,Beech street
CT4,2018,21,10,2,0,62.3,58.0,Low,0-200,Beech street
CT4,2018,21,10,2,30,63.1,67.0,Low,0-200,Beech street
CT4,2018,21,10,4,0,35.6,49.0,Low,0-200,Beech street
CT4,2018,21,10,5,30,17.6,32.0,Low,0-200,Beech street
CT4,2018,21,10,7,0,22.3,23.0,Low,0-200,Beech street
CT4,2018,21,10,8,30,40.9,41.0,Low,0-200,Beech street
CT4,2018,21,10,9,30,60.6,50.0,Low,0-200,Beech street
CT4,2018,21,10,11,30,23.4,38.0,Low,0-200,Beech street
CT4,2018,21,10,12,30,37.4,28.0,Low,0-200,Beech street
CT4,2018,21,10,14,0,53.6,42.0,Low,0-200,Beech street
CT4,2018,21,10,15,30,46.0,53.0,Low,0-200,Beech street
CT4,2018,21,10,16,0,23.4,46.0,Low,0-200,Beech street
CT4,2018,21,10,18,30,29.7,92.0,Low,0-200,Beech street
CT4,2018,21,10,20,30,29.6,17.0,Low,0-200,Beech street
CT4,2018,21,10,21,0,4.7,23.0,Low,0-200,Beech street
CT4,2018,21,10,23,30,2.5,9.0,Low,0-200,Beech street
CT4,2018,22,10,2,30,2.4,2.0,Low,0-200,Beech street
CT4,2018,22,10,3,0,2.5,3.0,Low,0-200,Beech street
CT4,2018,22,10,7,30,146.2,146.0,Low,0-200,Beech street
