Site,Year,Day,Month,Hour,Minutes,Value,Prediction,Band,PM10_Threshold,City_London_Site
CT4,2019,4,4,13,0,10.0,13.0,Low,0-50,Beech street
CT4,2019,4,4,13,30,12.7,12.0,Low,0-50,Beech street
CT4,2019,4,4,15,0,7.5,13.0,Low,0-50,Beech street
CT4,2019,4,4,16,30,4.7,8.0,Low,0-50,Beech street
CT4,2019,4,4,19,30,7.3,8.0,Low,0-50,Beech street
CT4,2019,4,4,20,0,10.6,8.0,Low,0-50,Beech street
CT4,2019,4,4,20,30,11.0,10.0,Low,0-50,Beech street
CT4,2019,4,4,22,0,13.7,11.0,Low,0-50,Beech street
CT4,2019,4,4,23,0,13.1,14.0,Low,0-50,Beech street
CT4,2019,5,4,4,0,9.9,10.0,Low,0-50,Beech street
CT4,2019,5,4,8,0,11.3,15.0,Low,0-50,Beech street
CT4,2019,5,4,9,0,9.5,13.0,Low,0-50,Beech street
CT4,2019,5,4,9,30,7.2,11.0,Low,0-50,Beech street
CT4,2019,5,4,10,0,9.7,10.0,Low,0-50,Beech street
CT4,2019,5,4,12,0,7.7,8.0,Low,0-50,Beech street
CT4,2019,5,4,12,30,6.9,9.0,Low,0-50,Beech street
CT4,2019,5,4,13,30,8.9,7.0,Low,0-50,Beech street
CT4,2019,5,4,17,0,24.6,16.0,Low,0-50,Beech street
CT4,2019,5,4,18,0,23.2,18.0,Low,0-50,Beech street
CT4,2019,5,4,19,30,25.4,25.0,Low,0-50,Beech street
CT4,2019,5,4,22,30,28.6,31.0,Low,0-50,Beech street
CT4,2019,6,4,0,30,24.3,24.0,Low,0-50,Beech street
CT4,2019,6,4,1,0,24.7,24.0,Low,0-50,Beech street
CT4,2019,6,4,2,0,22.1,24.0,Low,0-50,Beech street
CT4,2019,6,4,3,0,20.3,21.0,Low,0-50,Beech street
CT4,2019,6,4,4,0,19.7,20.0,Low,0-50,Beech street
CT4,2019,6,4,4,30,19.0,20.0,Low,0-50,Beech street
CT4,2019,6,4,6,30,21.8,24.0,Low,0-50,Beech street
CT4,2019,6,4,7,30,20.8,27.0,Low,0-50,Beech street
CT4,2019,6,4,9,30,22.5,21.0,Low,0-50,Beech street
CT4,2019,6,4,10,30,20.9,22.0,Low,0-50,Beech street
CT4,2019,6,4,11,30,20.8,23.0,Low,0-50,Beech street
CT4,2019,6,4,12,0,17.9,21.0,Low,0-50,Beech street
CT4,2019,6,4,12,30,17.8,20.0,Low,0-50,Beech street
CT4,2019,6,4,13,0,15.9,18.0,Low,0-50,Beech street
CT4,2019,6,4,13,30,11.6,17.0,Low,0-50,Beech street
CT4,2019,6,4,14,0,16.0,14.0,Low,0-50,Beech street
CT4,2019,6,4,16,30,16.2,15.0,Low,0-50,Beech street
CT4,2019,6,4,19,30,15.1,19.0,Low,0-50,Beech street
CT4,2019,6,4,22,0,20.5,21.0,Low,0-50,Beech street
CT4,2019,6,4,23,0,19.6,19.0,Low,0-50,Beech street
CT4,2019,7,4,0,0,17.7,20.0,Low,0-50,Beech street
CT4,2019,7,4,1,30,17.7,16.0,Low,0-50,Beech street
CT4,2019,7,4,2,0,21.5,17.0,Low,0-50,Beech street
CT4,2019,7,4,5,30,39.8,38.0,Low,0-50,Beech street
CT4,2019,7,4,9,0,56.0,48.0,Low,0-50,Beech street
CT4,2019,7,4,13,30,50.4,48.0,Low,0-50,Beech street
CT4,2019,7,4,14,0,40.7,41.0,Low,0-50,Beech street
CT4,2019,7,4,15,0,38.6,46.0,Low,0-50,Beech street
CT4,2019,7,4,15,30,34.3,40.0,Low,0-50,Beech street
CT4,2019,7,4,17,30,41.9,36.0,Low,0-50,Beech street
CT4,2019,7,4,19,0,44.2,45.0,Low,0-50,Beech street
CT4,2019,7,4,19,30,45.3,44.0,Low,0-50,Beech street
CT4,2019,7,4,20,0,45.6,46.0,Low,0-50,Beech street
CT4,2019,7,4,21,30,49.8,45.0,Low,0-50,Beech street
CT4,2019,8,4,0,0,45.8,44.0,Low,0-50,Beech street
CT4,2019,8,4,0,30,44.6,44.0,Low,0-50,Beech street
CT4,2019,8,4,4,0,37.1,38.0,Low,0-50,Beech street
CT4,2019,8,4,5,30,50.6,41.0,Low,0-50,Beech street
CT4,2019,8,4,7,30,51.9,47.0,Low,0-50,Beech street
CT4,2019,8,4,11,0,38.1,37.0,Low,0-50,Beech street
CT4,2019,8,4,13,0,53.0,50.0,Low,0-50,Beech street
CT4,2019,8,4,14,0,60.1,47.0,Low,0-50,Beech street
CT4,2019,8,4,20,0,52.5,45.0,Low,0-50,Beech street
CT4,2019,9,4,11,0,34.7,41.0,Low,0-50,Beech street
CT4,2019,9,4,11,30,41.7,37.0,Low,0-50,Beech street
CT4,2019,9,4,12,0,38.4,38.0,Low,0-50,Beech street
CT4,2019,9,4,13,0,33.6,41.0,Low,0-50,Beech street
CT4,2019,9,4,13,30,53.7,34.0,Low,0-50,Beech street
CT4,2019,9,4,14,0,73.4,39.0,Low,0-50,Beech street
CT4,2019,9,4,15,0,42.3,47.0,Low,0-50,Beech street
CT4,2019,9,4,15,30,36.2,44.0,Low,0-50,Beech street
CT4,2019,9,4,18,30,33.7,42.0,Low,0-50,Beech street
CT4,2019,9,4,19,0,33.3,36.0,Low,0-50,Beech street
CT4,2019,9,4,22,30,27.3,31.0,Low,0-50,Beech street
CT4,2019,10,4,1,0,26.6,26.0,Low,0-50,Beech street
CT4,2019,10,4,2,30,23.8,24.0,Low,0-50,Beech street
CT4,2019,10,4,3,0,24.1,25.0,Low,0-50,Beech street
CT4,2019,10,4,6,30,55.6,33.0,Low,0-50,Beech street
CT4,2019,10,4,7,30,36.1,46.0,Low,0-50,Beech street
CT4,2019,10,4,8,30,38.1,38.0,Low,0-50,Beech street
CT4,2019,10,4,9,30,23.2,34.0,Low,0-50,Beech street
CT4,2019,10,4,10,30,27.6,30.0,Low,0-50,Beech street
CT4,2019,10,4,14,30,31.5,28.0,Low,0-50,Beech street
CT4,2019,10,4,17,0,27.5,32.0,Low,0-50,Beech street
CT4,2019,10,4,17,30,29.3,29.0,Low,0-50,Beech street
CT4,2019,10,4,19,30,23.6,27.0,Low,0-50,Beech street
CT4,2019,11,4,2,0,13.8,14.0,Low,0-50,Beech street
CT4,2019,11,4,2,30,13.1,14.0,Low,0-50,Beech street
CT4,2019,11,4,5,0,18.3,18.0,Low,0-50,Beech street
CT4,2019,11,4,5,30,31.6,20.0,Low,0-50,Beech street
CT4,2019,11,4,7,30,41.0,35.0,Low,0-50,Beech street
CT4,2019,11,4,8,30,32.8,37.0,Low,0-50,Beech street
CT4,2019,11,4,10,30,23.5,27.0,Low,0-50,Beech street
CT4,2019,11,4,11,0,32.4,27.0,Low,0-50,Beech street
CT4,2019,11,4,13,0,26.2,26.0,Low,0-50,Beech street
CT4,2019,11,4,13,30,25.7,28.0,Low,0-50,Beech street
CT4,2019,11,4,16,30,29.8,27.0,Low,0-50,Beech street
CT4,2019,11,4,17,0,25.6,26.0,Low,0-50,Beech street
CT4,2019,11,4,19,0,17.5,21.0,Low,0-50,Beech street
CT4,2019,11,4,19,30,15.8,20.0,Low,0-50,Beech street
CT4,2019,11,4,20,0,16.7,17.0,Low,0-50,Beech street
CT4,2019,11,4,21,0,20.5,19.0,Low,0-50,Beech street
CT4,2019,11,4,22,30,21.8,17.0,Low,0-50,Beech street
CT4,2019,12,4,2,0,12.3,12.0,Low,0-50,Beech street
CT4,2019,12,4,5,0,44.0,24.0,Low,0-50,Beech street
CT4,2019,12,4,8,0,60.5,46.0,Low,0-50,Beech street
CT4,2019,12,4,8,30,39.2,45.0,Low,0-50,Beech street
CT4,2019,12,4,9,0,34.2,40.0,Low,0-50,Beech street
CT4,2019,12,4,12,0,28.4,35.0,Low,0-50,Beech street
CT4,2019,12,4,13,0,27.2,29.0,Low,0-50,Beech street
CT4,2019,12,4,17,30,27.7,26.0,Low,0-50,Beech street
CT4,2019,12,4,18,0,19.8,27.0,Low,0-50,Beech street
CT4,2019,12,4,20,0,22.1,18.0,Low,0-50,Beech street
CT4,2019,13,4,0,30,20.3,21.0,Low,0-50,Beech street
CT4,2019,13,4,1,30,16.4,18.0,Low,0-50,Beech street
CT4,2019,13,4,2,0,18.7,17.0,Low,0-50,Beech street
CT4,2019,13,4,3,30,14.2,18.0,Low,0-50,Beech street
CT4,2019,13,4,5,0,18.5,19.0,Low,0-50,Beech street
CT4,2019,13,4,5,30,17.1,20.0,Low,0-50,Beech street
CT4,2019,13,4,6,0,17.5,20.0,Low,0-50,Beech street
CT4,2019,13,4,6,30,29.2,19.0,Low,0-50,Beech street
CT4,2019,13,4,7,0,27.0,28.0,Low,0-50,Beech street
CT4,2019,13,4,10,0,22.0,31.0,Low,0-50,Beech street
CT4,2019,13,4,13,0,25.7,16.0,Low,0-50,Beech street
CT4,2019,13,4,13,30,12.6,21.0,Low,0-50,Beech street
CT4,2019,13,4,14,30,17.6,16.0,Low,0-50,Beech street
CT4,2019,13,4,15,0,15.7,18.0,Low,0-50,Beech street
CT4,2019,13,4,15,30,15.6,16.0,Low,0-50,Beech street
CT4,2019,13,4,16,0,8.8,16.0,Low,0-50,Beech street
CT4,2019,13,4,16,30,26.7,11.0,Low,0-50,Beech street
CT4,2019,13,4,23,0,19.5,19.0,Low,0-50,Beech street
CT4,2019,14,4,0,0,16.7,18.0,Low,0-50,Beech street
CT4,2019,14,4,1,30,15.4,16.0,Low,0-50,Beech street
CT4,2019,14,4,4,0,12.4,15.0,Low,0-50,Beech street
CT4,2019,14,4,5,30,11.8,16.0,Low,0-50,Beech street
CT4,2019,14,4,6,30,17.5,16.0,Low,0-50,Beech street
CT4,2019,14,4,9,0,17.4,17.0,Low,0-50,Beech street
CT4,2019,14,4,18,0,24.7,23.0,Low,0-50,Beech street
CT4,2019,14,4,19,30,36.4,28.0,Low,0-50,Beech street
CT4,2019,14,4,20,30,35.5,36.0,Low,0-50,Beech street
CT4,2019,15,4,6,30,47.6,36.0,Low,0-50,Beech street
CT4,2019,15,4,7,0,48.7,45.0,Low,0-50,Beech street
CT4,2019,15,4,9,0,40.4,41.0,Low,0-50,Beech street
CT4,2019,15,4,11,30,40.8,40.0,Low,0-50,Beech street
CT4,2019,15,4,13,30,44.8,43.0,Low,0-50,Beech street
CT4,2019,15,4,16,30,45.8,37.0,Low,0-50,Beech street
CT4,2019,15,4,17,30,42.8,44.0,Low,0-50,Beech street
CT4,2019,15,4,18,30,43.0,39.0,Low,0-50,Beech street
CT4,2019,15,4,20,0,45.5,46.0,Low,0-50,Beech street
CT4,2019,15,4,21,30,48.9,48.0,Low,0-50,Beech street
CT4,2019,15,4,23,30,48.5,49.0,Low,0-50,Beech street
CT4,2019,16,4,0,30,47.9,48.0,Low,0-50,Beech street
CT4,2019,16,4,1,0,46.5,46.0,Low,0-50,Beech street
CT4,2019,16,4,1,30,46.7,47.0,Low,0-50,Beech street
CT4,2019,16,4,2,0,48.0,49.0,Low,0-50,Beech street
CT4,2019,17,4,5,0,52.1,47.0,Low,0-50,Beech street
CT4,2019,18,4,12,0,54.9,43.0,Low,0-50,Beech street
CT4,2019,18,4,14,0,44.8,49.0,Low,0-50,Beech street
CT4,2019,18,4,16,30,54.8,46.0,Low,0-50,Beech street
CT4,2019,18,4,17,30,52.4,44.0,Low,0-50,Beech street
CT4,2019,18,4,18,0,50.8,49.0,Low,0-50,Beech street
CT4,2019,18,4,18,30,51.5,49.0,Low,0-50,Beech street
CT4,2019,19,4,0,0,39.4,41.0,Low,0-50,Beech street
CT4,2019,19,4,1,0,38.8,39.0,Low,0-50,Beech street
CT4,2019,19,4,3,0,37.9,39.0,Low,0-50,Beech street
CT4,2019,19,4,6,0,52.0,46.0,Low,0-50,Beech street
CT4,2019,19,4,7,0,52.1,47.0,Low,0-50,Beech street
CT4,2019,19,4,9,0,46.0,48.0,Low,0-50,Beech street
CT4,2019,19,4,10,30,45.2,45.0,Low,0-50,Beech street
CT4,2019,19,4,12,30,36.9,36.0,Low,0-50,Beech street
CT4,2019,19,4,13,30,27.4,34.0,Low,0-50,Beech street
CT4,2019,19,4,14,0,33.3,30.0,Low,0-50,Beech street
CT4,2019,19,4,14,30,35.9,34.0,Low,0-50,Beech street
CT4,2019,19,4,15,0,30.4,34.0,Low,0-50,Beech street
CT4,2019,19,4,15,30,34.7,33.0,Low,0-50,Beech street
CT4,2019,20,4,1,0,41.0,46.0,Low,0-50,Beech street
CT4,2019,20,4,2,0,36.0,37.0,Low,0-50,Beech street
CT4,2019,20,4,3,30,39.5,40.0,Low,0-50,Beech street
CT4,2019,20,4,4,0,44.8,40.0,Low,0-50,Beech street
CT4,2019,20,4,4,30,44.1,44.0,Low,0-50,Beech street
CT4,2019,20,4,5,0,39.1,45.0,Low,0-50,Beech street
CT4,2019,20,4,9,0,40.7,41.0,Low,0-50,Beech street
CT4,2019,20,4,11,0,40.5,34.0,Low,0-50,Beech street
CT4,2019,20,4,12,0,34.6,46.0,Low,0-50,Beech street
CT4,2019,20,4,13,30,27.0,35.0,Low,0-50,Beech street
CT4,2019,20,4,14,0,32.4,29.0,Low,0-50,Beech street
CT4,2019,20,4,16,0,23.1,37.0,Low,0-50,Beech street
CT4,2019,20,4,17,30,29.7,30.0,Low,0-50,Beech street
CT4,2019,20,4,20,30,35.8,38.0,Low,0-50,Beech street
CT4,2019,20,4,21,0,36.8,37.0,Low,0-50,Beech street
CT4,2019,20,4,23,0,44.6,39.0,Low,0-50,Beech street
CT4,2019,21,4,0,0,50.9,47.0,Low,0-50,Beech street
CT4,2019,21,4,2,0,37.4,48.0,Low,0-50,Beech street
CT4,2019,21,4,2,30,36.9,38.0,Low,0-50,Beech street
CT4,2019,21,4,3,0,37.4,39.0,Low,0-50,Beech street
CT4,2019,21,4,5,0,33.4,37.0,Low,0-50,Beech street
CT4,2019,21,4,6,0,39.6,35.0,Low,0-50,Beech street
CT4,2019,21,4,8,0,33.6,48.0,Low,0-50,Beech street
CT4,2019,21,4,8,30,43.8,38.0,Low,0-50,Beech street
CT4,2019,21,4,10,0,46.2,46.0,Low,0-50,Beech street
CT4,2019,21,4,10,30,53.4,48.0,Low,0-50,Beech street
CT4,2019,21,4,16,30,37.0,36.0,Low,0-50,Beech street
CT4,2019,21,4,22,0,49.4,48.0,Low,0-50,Beech street
CT4,2019,22,4,14,30,42.7,46.0,Low,0-50,Beech street
CT4,2019,23,4,17,0,49.8,37.0,Low,0-50,Beech street
CT4,2019,23,4,18,0,39.1,47.0,Low,0-50,Beech street
CT4,2019,23,4,18,30,43.5,43.0,Low,0-50,Beech street
CT4,2019,23,4,19,0,47.0,43.0,Low,0-50,Beech street
CT4,2019,23,4,19,30,53.9,48.0,Low,0-50,Beech street
CT4,2019,23,4,20,0,46.0,50.0,Low,0-50,Beech street
CT4,2019,23,4,20,30,54.0,49.0,Low,0-50,Beech street
CT4,2019,24,4,0,30,52.8,48.0,Low,0-50,Beech street
CT4,2019,24,4,11,30,28.0,32.0,Low,0-50,Beech street
CT4,2019,24,4,14,30,16.9,20.0,Low,0-50,Beech street
CT4,2019,24,4,16,30,19.0,19.0,Low,0-50,Beech street
CT4,2019,24,4,20,0,9.9,12.0,Low,0-50,Beech street
CT4,2019,24,4,22,30,10.0,14.0,Low,0-50,Beech street
CT4,2019,24,4,23,0,7.9,11.0,Low,0-50,Beech street
CT4,2019,24,4,23,30,10.5,10.0,Low,0-50,Beech street
CT4,2019,25,4,0,30,7.8,9.0,Low,0-50,Beech street
CT4,2019,25,4,1,30,11.2,10.0,Low,0-50,Beech street
CT4,2019,25,4,3,0,11.5,8.0,Low,0-50,Beech street
CT4,2019,25,4,3,30,10.2,11.0,Low,0-50,Beech street
CT4,2019,25,4,5,0,12.9,11.0,Low,0-50,Beech street
CT4,2019,25,4,5,30,11.3,13.0,Low,0-50,Beech street
CT4,2019,25,4,6,0,11.4,12.0,Low,0-50,Beech street
CT4,2019,25,4,10,30,7.0,10.0,Low,0-50,Beech street
CT4,2019,25,4,11,30,15.7,14.0,Low,0-50,Beech street
CT4,2019,25,4,12,0,19.8,16.0,Low,0-50,Beech street
CT4,2019,25,4,13,30,14.0,21.0,Low,0-50,Beech street
CT4,2019,25,4,14,0,4.5,17.0,Low,0-50,Beech street
CT4,2019,25,4,18,30,12.9,11.0,Low,0-50,Beech street
CT4,2019,25,4,21,0,8.7,12.0,Low,0-50,Beech street
CT4,2019,25,4,22,0,14.0,12.0,Low,0-50,Beech street
CT4,2019,25,4,23,0,10.9,14.0,Low,0-50,Beech street
CT4,2019,25,4,23,30,10.3,12.0,Low,0-50,Beech street
CT4,2019,26,4,0,0,10.7,11.0,Low,0-50,Beech street
CT4,2019,26,4,0,30,11.7,11.0,Low,0-50,Beech street
CT4,2019,26,4,3,30,14.6,16.0,Low,0-50,Beech street
CT4,2019,26,4,5,0,5.4,11.0,Low,0-50,Beech street
CT4,2019,26,4,7,30,19.2,20.0,Low,0-50,Beech street
CT4,2019,26,4,11,0,17.0,16.0,Low,0-50,Beech street
CT4,2019,26,4,12,0,9.0,16.0,Low,0-50,Beech street
CT4,2019,26,4,13,0,17.7,20.0,Low,0-50,Beech street
CT4,2019,26,4,15,30,13.7,25.0,Low,0-50,Beech street
CT4,2019,26,4,18,0,13.5,18.0,Low,0-50,Beech street
CT4,2019,26,4,19,0,34.2,18.0,Low,0-50,Beech street
CT4,2019,26,4,20,30,41.6,24.0,Low,0-50,Beech street
CT4,2019,26,4,21,0,21.3,24.0,Low,0-50,Beech street
CT4,2019,27,4,1,0,22.2,14.0,Low,0-50,Beech street
CT4,2019,27,4,2,0,22.9,22.0,Low,0-50,Beech street
CT4,2019,27,4,4,30,19.7,18.0,Low,0-50,Beech street
CT4,2019,27,4,8,30,19.3,14.0,Low,0-50,Beech street
CT4,2019,27,4,9,0,30.1,18.0,Low,0-50,Beech street
CT4,2019,27,4,10,30,31.6,33.0,Low,0-50,Beech street
CT4,2019,27,4,13,30,20.7,26.0,Low,0-50,Beech street
CT4,2019,27,4,17,30,13.0,11.0,Low,0-50,Beech street
CT4,2019,27,4,20,30,-3.0,27.0,Low,0-50,Beech street
CT4,2019,27,4,22,0,8.5,11.0,Low,0-50,Beech street
CT4,2019,27,4,23,30,7.3,10.0,Low,0-50,Beech street
CT4,2019,28,4,7,30,7.0,12.0,Low,0-50,Beech street
CT4,2019,28,4,8,30,9.1,13.0,Low,0-50,Beech street
CT4,2019,28,4,10,0,5.9,15.0,Low,0-50,Beech street
CT4,2019,28,4,11,30,9.7,6.0,Low,0-50,Beech street
CT4,2019,28,4,12,0,13.4,11.0,Low,0-50,Beech street
CT4,2019,28,4,12,30,8.0,13.0,Low,0-50,Beech street
CT4,2019,28,4,13,0,14.0,10.0,Low,0-50,Beech street
CT4,2019,28,4,13,30,29.9,15.0,Low,0-50,Beech street
CT4,2019,28,4,17,0,23.8,15.0,Low,0-50,Beech street
CT4,2019,28,4,18,0,14.6,25.0,Low,0-50,Beech street
CT4,2019,28,4,21,0,37.9,30.0,Low,0-50,Beech street
CT4,2019,29,4,3,0,20.0,18.0,Low,0-50,Beech street
CT4,2019,29,4,5,0,28.2,24.0,Low,0-50,Beech street
CT4,2019,29,4,5,30,31.2,28.0,Low,0-50,Beech street
CT4,2019,29,4,7,0,31.7,47.0,Low,0-50,Beech street
CT4,2019,29,4,10,0,23.0,26.0,Low,0-50,Beech street
CT4,2019,29,4,10,30,19.5,26.0,Low,0-50,Beech street
CT4,2019,29,4,11,30,32.5,21.0,Low,0-50,Beech street
CT4,2019,29,4,12,0,20.0,26.0,Low,0-50,Beech street
CT4,2019,29,4,13,0,28.9,24.0,Low,0-50,Beech street
CT4,2019,29,4,15,0,45.6,36.0,Low,0-50,Beech street
CT4,2019,29,4,15,30,39.8,22.0,Low,0-50,Beech street
CT4,2019,29,4,16,0,35.7,39.0,Low,0-50,Beech street
CT4,2019,29,4,16,30,53.3,43.0,Low,0-50,Beech street
CT4,2019,29,4,18,30,31.0,30.0,Low,0-50,Beech street
CT4,2019,29,4,21,30,31.4,26.0,Low,0-50,Beech street
CT4,2019,29,4,22,0,37.2,29.0,Low,0-50,Beech street
CT4,2019,30,4,2,0,32.6,34.0,Low,0-50,Beech street
CT4,2019,30,4,4,0,23.5,28.0,Low,0-50,Beech street
CT4,2019,30,4,11,30,47.7,29.0,Low,0-50,Beech street
CT4,2019,30,4,15,0,32.8,30.0,Low,0-50,Beech street
CT4,2019,30,4,18,0,33.3,35.0,Low,0-50,Beech street
CT4,2019,30,4,18,30,33.1,32.0,Low,0-50,Beech street
CT4,2019,30,4,19,0,30.6,33.0,Low,0-50,Beech street
CT4,2019,30,4,20,30,22.9,33.0,Low,0-50,Beech street
CT4,2019,30,4,21,30,22.7,25.0,Low,0-50,Beech street
CT4,2019,30,4,23,0,22.4,26.0,Low,0-50,Beech street
CT4,2019,1,5,0,30,20.4,23.0,Low,0-50,Beech street
CT4,2019,1,5,2,0,17.8,20.0,Low,0-50,Beech street
CT4,2019,1,5,3,30,20.8,20.0,Low,0-50,Beech street
CT4,2019,1,5,4,0,19.1,20.0,Low,0-50,Beech street
CT4,2019,1,5,5,30,28.7,27.0,Low,0-50,Beech street
CT4,2019,1,5,6,30,27.8,33.0,Low,0-50,Beech street
CT4,2019,1,5,9,0,52.1,50.0,Low,0-50,Beech street
CT4,2019,1,5,13,0,34.9,46.0,Low,0-50,Beech street
CT4,2019,1,5,13,30,44.8,36.0,Low,0-50,Beech street
CT4,2019,1,5,15,30,44.9,37.0,Low,0-50,Beech street
CT4,2019,1,5,16,30,39.3,46.0,Low,0-50,Beech street
CT4,2019,1,5,19,0,29.6,16.0,Low,0-50,Beech street
CT4,2019,1,5,19,30,17.2,21.0,Low,0-50,Beech street
CT4,2019,1,5,20,0,14.1,21.0,Low,0-50,Beech street
CT4,2019,1,5,22,0,24.8,20.0,Low,0-50,Beech street
CT4,2019,1,5,22,30,21.4,26.0,Low,0-50,Beech street
CT4,2019,1,5,23,0,15.0,24.0,Low,0-50,Beech street
CT4,2019,2,5,2,0,20.4,18.0,Low,0-50,Beech street
CT4,2019,2,5,3,0,21.6,21.0,Low,0-50,Beech street
CT4,2019,2,5,3,30,23.4,23.0,Low,0-50,Beech street
CT4,2019,2,5,7,0,8.9,24.0,Low,0-50,Beech street
CT4,2019,2,5,7,30,36.4,17.0,Low,0-50,Beech street
CT4,2019,2,5,8,0,13.2,23.0,Low,0-50,Beech street
CT4,2019,2,5,8,30,22.2,19.0,Low,0-50,Beech street
CT4,2019,2,5,11,0,10.8,18.0,Low,0-50,Beech street
CT4,2019,2,5,13,0,11.1,18.0,Low,0-50,Beech street
CT4,2019,2,5,13,30,14.1,13.0,Low,0-50,Beech street
CT4,2019,2,5,14,0,28.4,15.0,Low,0-50,Beech street
CT4,2019,2,5,16,0,4.4,13.0,Low,0-50,Beech street
CT4,2019,2,5,18,30,28.9,33.0,Low,0-50,Beech street
CT4,2019,3,5,3,30,12.9,14.0,Low,0-50,Beech street
CT4,2019,3,5,4,30,11.7,16.0,Low,0-50,Beech street
CT4,2019,3,5,6,0,36.0,18.0,Low,0-50,Beech street
CT4,2019,3,5,6,30,39.5,30.0,Low,0-50,Beech street
CT4,2019,3,5,7,0,51.2,38.0,Low,0-50,Beech street
CT4,2019,3,5,8,0,57.8,26.0,Low,0-50,Beech street
CT4,2019,3,5,9,0,42.4,35.0,Low,0-50,Beech street
CT4,2019,3,5,10,30,24.3,39.0,Low,0-50,Beech street
CT4,2019,3,5,11,30,46.1,26.0,Low,0-50,Beech street
CT4,2019,3,5,12,0,49.1,27.0,Low,0-50,Beech street
CT4,2019,3,5,13,0,31.6,26.0,Low,0-50,Beech street
CT4,2019,3,5,14,30,21.3,23.0,Low,0-50,Beech street
CT4,2019,3,5,21,30,27.1,13.0,Low,0-50,Beech street
CT4,2019,3,5,22,0,25.3,21.0,Low,0-50,Beech street
CT4,2019,3,5,23,0,18.4,21.0,Low,0-50,Beech street
CT4,2019,3,5,23,30,19.2,19.0,Low,0-50,Beech street
CT4,2019,4,5,0,30,14.3,11.0,Low,0-50,Beech street
CT4,2019,4,5,3,0,2.9,11.0,Low,0-50,Beech street
CT4,2019,4,5,4,0,10.8,11.0,Low,0-50,Beech street
CT4,2019,4,5,4,30,14.9,12.0,Low,0-50,Beech street
CT4,2019,4,5,10,0,16.0,20.0,Low,0-50,Beech street
CT4,2019,4,5,14,0,30.2,21.0,Low,0-50,Beech street
CT4,2019,4,5,16,0,15.0,25.0,Low,0-50,Beech street
CT4,2019,4,5,18,0,2.3,14.0,Low,0-50,Beech street
CT4,2019,4,5,18,30,4.6,10.0,Low,0-50,Beech street
CT4,2019,4,5,19,0,15.2,16.0,Low,0-50,Beech street
CT4,2019,4,5,19,30,10.5,9.0,Low,0-50,Beech street
CT4,2019,4,5,20,0,14.8,18.0,Low,0-50,Beech street
CT4,2019,4,5,21,30,14.7,12.0,Low,0-50,Beech street
CT4,2019,4,5,22,0,16.4,14.0,Low,0-50,Beech street
CT4,2019,5,5,5,0,19.7,24.0,Low,0-50,Beech street
CT4,2019,5,5,7,30,27.4,24.0,Low,0-50,Beech street
CT4,2019,5,5,8,30,29.7,29.0,Low,0-50,Beech street
CT4,2019,5,5,12,0,14.2,28.0,Low,0-50,Beech street
CT4,2019,5,5,13,0,17.3,22.0,Low,0-50,Beech street
CT4,2019,5,5,13,30,11.3,21.0,Low,0-50,Beech street
CT4,2019,5,5,14,0,17.8,15.0,Low,0-50,Beech street
CT4,2019,5,5,15,0,22.8,15.0,Low,0-50,Beech street
CT4,2019,5,5,19,30,18.3,15.0,Low,0-50,Beech street
CT4,2019,5,5,22,0,15.5,21.0,Low,0-50,Beech street
CT4,2019,5,5,23,0,25.8,18.0,Low,0-50,Beech street
CT4,2019,6,5,1,0,14.0,22.0,Low,0-50,Beech street
CT4,2019,6,5,5,0,9.0,13.0,Low,0-50,Beech street
CT4,2019,6,5,7,0,10.6,11.0,Low,0-50,Beech street
CT4,2019,6,5,8,0,7.4,13.0,Low,0-50,Beech street
CT4,2019,6,5,9,0,8.8,8.0,Low,0-50,Beech street
CT4,2019,6,5,9,30,15.1,9.0,Low,0-50,Beech street
CT4,2019,6,5,10,0,10.8,14.0,Low,0-50,Beech street
CT4,2019,6,5,12,30,6.8,14.0,Low,0-50,Beech street
CT4,2019,6,5,14,30,18.5,18.0,Low,0-50,Beech street
CT4,2019,6,5,15,0,12.2,17.0,Low,0-50,Beech street
CT4,2019,6,5,16,0,8.1,14.0,Low,0-50,Beech street
CT4,2019,6,5,17,0,19.6,14.0,Low,0-50,Beech street
CT4,2019,6,5,18,30,12.4,15.0,Low,0-50,Beech street
CT4,2019,6,5,19,30,12.8,14.0,Low,0-50,Beech street
CT4,2019,6,5,22,30,13.5,15.0,Low,0-50,Beech street
CT4,2019,6,5,23,0,19.7,15.0,Low,0-50,Beech street
CT4,2019,7,5,2,0,14.3,15.0,Low,0-50,Beech street
CT4,2019,7,5,3,30,15.9,15.0,Low,0-50,Beech street
CT4,2019,7,5,4,30,16.9,16.0,Low,0-50,Beech street
CT4,2019,7,5,5,30,24.8,19.0,Low,0-50,Beech street
CT4,2019,7,5,6,30,22.7,24.0,Low,0-50,Beech street
CT4,2019,7,5,8,0,26.7,32.0,Low,0-50,Beech street
CT4,2019,7,5,8,30,26.0,30.0,Low,0-50,Beech street
CT4,2019,7,5,9,0,24.7,27.0,Low,0-50,Beech street
CT4,2019,7,5,12,30,23.9,19.0,Low,0-50,Beech street
CT4,2019,7,5,13,0,19.5,22.0,Low,0-50,Beech street
CT4,2019,7,5,16,0,20.2,24.0,Low,0-50,Beech street
CT4,2019,7,5,17,0,19.5,26.0,Low,0-50,Beech street
CT4,2019,7,5,18,30,16.6,21.0,Low,0-50,Beech street
